HSPF_BLOCK,HSPF_TABLE,PARAMETER_NAME,HSPF_SECTION,TYPE,START,STOP,WIDTH,PROTECT,UCODE,DEFAULT_TEXT,DEFAULT_METR,MIN_METR,MAX_METR,DEFAULT_ENGL,MIN_ENGL,MAX_ENGL,VALID,HELP
RCHRES,HYDR-INIT,OUTDG3,HYDR,float,65,70,5,CORRECT,,,0,0,,0,0,,,*** See help for OUTDG1.
RCHRES,HYDR-INIT,OUTDG4,HYDR,float,70,75,5,CORRECT,,,0,0,,0,0,,,*** See help for OUTDG1.
RCHRES,HYDR-INIT,OUTDG5,HYDR,float,75,80,5,CORRECT,,,0,0,,0,0,,,*** See help for OUTDG1.
RCHRES,HYDR-IRRIG,OPNID,HYDR,int,0,5,5,PROTECTED,,,,,,,,,,*** RCHRES to which these data apply.
RCHRES,HYDR-IRRIG,OPNIDLAST,HYDR,int,5,10,5,PROTECTED,,,,,,,,,,*** RCHRES to which these data apply.
RCHRES,HYDR-IRRIG,IREXIT,HYDR,float,10,20,10,CORRECT,,,0,0,5,0,0,5,,"*** IREXIT is the exit number that will be used for irrigation withdrawals.
*** This exit should have no other demands, such as f(VOL) or g(t)."
RCHRES,HYDR-IRRIG,IRMINV,HYDR,float,20,30,10,CORRECT,,,0,0,,0,0,,,"*** IRMINV is a floor value for VOL below which no irrigation withdrawals
*** may be made."
RCHRES,HYDR-PARM1,OPNID,HYDR,int,0,5,5,PROTECTED,,,,,,,,,,*** RCHRES to which these data apply.
RCHRES,HYDR-PARM1,OPNIDLAST,HYDR,int,5,10,5,PROTECTED,,,,,,,,,,*** RCHRES to which these data apply.
RCHRES,HYDR-PARM1,VCONFG,HYDR,int,12,15,3,CORRECT,,,0,0,1,0,0,1,,"*** A value of 1 for VCONFG means that F(VOL) outflow demand components are
*** multiplied by a factor which is allowed to vary."
RCHRES,HYDR-PARM1,AUX1FG,HYDR,int,15,18,3,CORRECT,,,0,0,2,0,0,2,,"*** A value of 1 for AUX1FG means subroutine AUXIL will be called to compute
*** depth, stage, surface area, average depth, and topwidth, and values for
*** these parameters will be reported in the printout. A value of 0
*** supresses the calculation and printout of this information. A value of 2
*** forces AUXIL to compute the variables even if VOL=0."
RCHRES,HYDR-PARM1,AUX2FG,HYDR,int,18,21,3,CORRECT,,,0,0,1,0,0,1,,"*** A value of 1 for AUX2FG means average velocity and average cross
*** sectional area will be calculated, and values for these parameters will
*** be reported in the printout. A value of 0 supresses the calculation and
*** printout of this information. If AUX2FG is 1, AUX1FG must also be
*** 1."
RCHRES,HYDR-PARM1,AUX3FG,HYDR,int,22,25,3,CORRECT,,,0,0,1,0,0,1,,"*** A value of 1 for AUX3FG means the shear velocity and bed shear stress
*** will be calculated. These are used in the calculation of deposition and
*** scour of sediment (inorganic and organic). AUX3FG may only be turned ON
*** (=1) if AUX1FG and AUX2FG are also =1."
RCHRES,HYDR-PARM1,ODFVFG1,HYDR,int,25,28,3,CORRECT,,,0,-5,8,0,-5,8,,"*** The value specified for ODFVF1 determines the F(VOL) component of the
*** outflow demand. A value of 0 means that the outflow demand does not have
*** a volume dependent component. A value greater than 0 indicates the
*** column number in RCHTAB which contains the F(VOL) component. If the
*** value specified for ODFVF1 is less than 0, the absolute value indicates
*** the element of array COLIND( ) which defines a pair of columns in RCHTAB
*** which are used to evaluate the F(VOL) component. Further explanation of
*** this latter option is provided in the functional description of the HYDR
*** section in Part E. A value of ODFVF1 can be specified for each exit from
*** a RCHRES."
RCHRES,HYDR-PARM1,ODFVFG2,HYDR,int,28,31,3,CORRECT,,,0,-5,8,0,-5,8,,*** See help for ODFVF1.
RCHRES,HYDR-PARM1,ODFVFG3,HYDR,int,31,34,3,CORRECT,,,0,-5,8,0,-5,8,,*** See help for ODFVF1.
RCHRES,HYDR-PARM1,ODFVFG4,HYDR,int,34,37,3,CORRECT,,,0,-5,8,0,-5,8,,*** See help for ODFVF1.
RCHRES,HYDR-PARM1,ODFVFG5,HYDR,int,37,40,3,CORRECT,,,0,-5,8,0,-5,8,,*** See help for ODFVF1.
RCHRES,HYDR-PARM1,ODGTFG1,HYDR,int,45,48,3,CORRECT,,,0,-5,5,0,-5,5,,"*** The value specified for ODGTF1 determines the G(T) component of the
*** outflow demand. A value of 0 means that the outflow demand does not have
*** such a component. A value greater than 0 indicates the element number of
*** the array OUTDGT( ) which contains the G(T) component. A value of ODGTF1
*** can be specified for each exit from a RCHRES."
RCHRES,HYDR-PARM1,ODGTFG2,HYDR,int,48,51,3,CORRECT,,,0,-5,5,0,-5,5,,*** See help for ODGTF1.
RCHRES,HYDR-PARM1,ODGTFG3,HYDR,int,51,54,3,CORRECT,,,0,-5,5,0,-5,5,,*** See help for ODGTF1.
RCHRES,HYDR-PARM1,ODGTFG4,HYDR,int,54,57,3,CORRECT,,,0,-5,5,0,-5,5,,*** See help for ODGTF1.
RCHRES,HYDR-PARM1,ODGTFG5,HYDR,int,57,60,3,CORRECT,,,0,-5,5,0,-5,5,,*** See help for ODGTF1.
RCHRES,HYDR-PARM1,FUNCT1,HYDR,int,65,68,3,CORRECT,,,1,1,4,1,1,4,,"*** FUNCT1 determines the function used to combine the components of an
*** outflow demand; 1 means use the smaller of F(VOL) and G(T), 2 means use
*** the larger of F(VOL) and G(T), and 3 means use the sum of F(VOL) and
*** G(T)."
RCHRES,HYDR-PARM1,FUNCT2,HYDR,int,68,71,3,CORRECT,,,1,1,4,1,1,4,,*** See help for FUNCT1.
RCHRES,HYDR-PARM1,FUNCT3,HYDR,int,71,74,3,CORRECT,,,1,1,4,1,1,4,,*** See help for FUNCT1.
RCHRES,HYDR-PARM1,FUNCT4,HYDR,int,74,77,3,CORRECT,,,1,1,4,1,1,4,,*** See help for FUNCT1.
RCHRES,HYDR-PARM1,FUNCT5,HYDR,int,77,80,3,CORRECT,,,1,1,4,1,1,4,,*** See help for FUNCT1.
RCHRES,HYDR-PARM2,OPNID,HYDR,int,0,5,5,PROTECTED,,,,,,,,,,*** RCHRES to which these data apply.
RCHRES,HYDR-PARM2,OPNIDLAST,HYDR,int,5,10,5,PROTECTED,,,,,,,,,,*** RCHRES to which these data apply.
RCHRES,HYDR-PARM2,FTBW,HYDR,int,10,15,5,CORRECT,,,0,0,999,0,0,999,,"*** FTBU is the user's number for the F-Table which contains the geometric
*** and hydraulic properties of the RCHRES. If FTBW is zero, the F-Table is
*** found in the FTABLES Block. If FTBW is positive, then FTBU is the number
*** of the table within that dataset."
RCHRES,HYDR-PARM2,FTBUCI,HYDR,int,15,20,5,CORRECT,,,,,,,,,,"*** FTBU is the user's number for the F-Table which contains the geometric
*** and hydraulic properties of the RCHRES. If FTBW is zero, the F-Table is
*** found in the FTABLES Block. If FTBW is positive, then FTBU is the number
*** of the table within that dataset."
RCHRES,HYDR-PARM2,LEN,HYDR,float,20,30,10,CORRECT,,,,0.016,,,0.01,,,*** LEN is the length of the RCHRES.
RCHRES,HYDR-PARM2,DELTH,HYDR,float,30,40,10,CORRECT,,,0,0,,0,0,,,"*** DELTH is the drop in water elevation from the upstream to the downstream
*** extremities of the RCHRES. (It is used if section OXRX is active and
*** reaeration is being computed using the Tsivoglou-Wallace equation; or if
*** section SEDTRN is active and sandload transport capacity is being
*** computed using either the Toffaleti or Colby method. )"
RCHRES,HYDR-PARM2,STCOR,HYDR,float,40,50,10,CORRECT,,,0,,,0,,,,"*** STCOR is the correction to the RCHRES depth to calculate stage. (Depth +
*** STCOR = Stage)"
RCHRES,HYDR-PARM2,KS,HYDR,float,50,60,10,CORRECT,,,0,0,0.99,0,0,0.99,,"*** KS is the weighting factor for hydraulic routing. Choice of a realistic
*** KS value is discussed in the functional description of the HYDR section
*** in Part E."
RCHRES,HYDR-PARM2,DB50,HYDR,float,60,70,10,CORRECT,,,0.25,0.0025,2500,0.01,0.0001,100,,"*** DB50 is the median diameter of the bed sediment (assumed constant
*** throughout the run). This value is used to calculate the bed shear
*** stress if the RCHRES is a lake, or calculate the rate of sand transport
*** if the Colby or Toffaleti methods are used."
RCHRES,MON-BINV,OPNID,PLANK,int,0,5,5,PROTECTED,,,,,,,,,,*** RCHRES to which these data apply.
RCHRES,MON-BINV,OPNIDLAST,PLANK,int,5,10,5,PROTECTED,,,,,,,,,,*** RCHRES to which these data apply.
RCHRES,MON-BINV,BINVM1,PLANK,float,10,15,5,CORRECT,,,0,0,,0,0,,,"*** BINVM(1) through BINVM(12) are monthly values of benthic invertebrate
*** density."
RCHRES,MON-BINV,BINVM2,PLANK,float,15,20,5,CORRECT,,,0,0,,0,0,,,
RCHRES,MON-BINV,BINVM3,PLANK,float,20,25,5,CORRECT,,,0,0,,0,0,,,
RCHRES,MON-BINV,BINVM4,PLANK,float,25,30,5,CORRECT,,,0,0,,0,0,,,
RCHRES,MON-BINV,BINVM5,PLANK,float,30,35,5,CORRECT,,,0,0,,0,0,,,
RCHRES,MON-BINV,BINVM6,PLANK,float,35,40,5,CORRECT,,,0,0,,0,0,,,
RCHRES,MON-BINV,BINVM7,PLANK,float,40,45,5,CORRECT,,,0,0,,0,0,,,
RCHRES,MON-BINV,BINVM8,PLANK,float,45,50,5,CORRECT,,,0,0,,0,0,,,
RCHRES,MON-BINV,BINVM9,PLANK,float,50,55,5,CORRECT,,,0,0,,0,0,,,
RCHRES,MON-BINV,BINVM10,PLANK,float,55,60,5,CORRECT,,,0,0,,0,0,,,
RCHRES,MON-BINV,BINVM11,PLANK,float,60,65,5,CORRECT,,,0,0,,0,0,,,
RCHRES,MON-BINV,BINVM12,PLANK,float,65,70,5,CORRECT,,,0,0,,0,0,,,
RCHRES,MON-BIO,OPNID,GQUAL,int,0,5,5,PROTECTED,,,,,,,,,,*** RCHRES to which these data apply.
RCHRES,MON-BIO,OPNIDLAST,GQUAL,int,5,10,5,PROTECTED,,,,,,,,,,*** RCHRES to which these data apply.
RCHRES,MON-BIO,BIOM1,GQUAL,float,10,15,5,CORRECT,,,,0.00001,,,0.00001,,,"*** BIOM(1) through BIOM(12) are monthly concentrations of biomass causing
*** biodegradation of qual."
RCHRES,MON-BIO,BIOM2,GQUAL,float,15,20,5,CORRECT,,,,0.00001,,,0.00001,,,
RCHRES,MON-BIO,BIOM3,GQUAL,float,20,25,5,CORRECT,,,,0.00001,,,0.00001,,,
RCHRES,MON-BIO,BIOM4,GQUAL,float,25,30,5,CORRECT,,,,0.00001,,,0.00001,,,
RCHRES,MON-BIO,BIOM5,GQUAL,float,30,35,5,CORRECT,,,,0.00001,,,0.00001,,,
RCHRES,MON-BIO,BIOM6,GQUAL,float,35,40,5,CORRECT,,,,0.00001,,,0.00001,,,
RCHRES,MON-BIO,BIOM7,GQUAL,float,40,45,5,CORRECT,,,,0.00001,,,0.00001,,,
RCHRES,MON-BIO,BIOM8,GQUAL,float,45,50,5,CORRECT,,,,0.00001,,,0.00001,,,
RCHRES,MON-BIO,BIOM9,GQUAL,float,50,55,5,CORRECT,,,,0.00001,,,0.00001,,,
RCHRES,MON-BIO,BIOM10,GQUAL,float,55,60,5,CORRECT,,,,0.00001,,,0.00001,,,
RCHRES,MON-BIO,BIOM11,GQUAL,float,60,65,5,CORRECT,,,,0.00001,,,0.00001,,,
RCHRES,MON-BIO,BIOM12,GQUAL,float,65,70,5,CORRECT,,,,0.00001,,,0.00001,,,
RCHRES,MON-CLOUD,OPNID,GQUAL,int,0,5,5,PROTECTED,,,,,,,,,,*** RCHRES to which these data apply.
RCHRES,MON-CLOUD,OPNIDLAST,GQUAL,int,5,10,5,PROTECTED,,,,,,,,,,*** RCHRES to which these data apply.
RCHRES,MON-CLOUD,CLDM1,GQUAL,float,10,15,5,CORRECT,,,0,0,10,0,0,10,,*** CLDM(1) through CLDM(12) are monthly values of average cloud cov
